block,task_id,family,n,method,model_seed,search_seed,budget,best_r,fresh_r
1,test_er_100_06,er,100,pool_random,-1,202,96,0.31485,0.31199375
1,test_er_100_06,er,100,pool_random,-1,202,192,0.317975,0.31501875
1,test_er_100_06,er,100,pool_random,-1,303,96,0.3206,0.31454375
1,test_er_100_06,er,100,pool_random,-1,303,192,0.320825,0.31380625
1,test_er_100_06,er,100,random,-1,101,96,0.311775,0.31291875
1,test_er_100_06,er,100,random,-1,101,192,0.314375,0.309134375
1,test_er_100_06,er,100,random,-1,202,96,0.314275,0.308865625
1,test_er_100_06,er,100,random,-1,202,192,0.320875,0.3165125
1,test_er_100_06,er,100,random,-1,303,96,0.316225,0.3130375
1,test_er_100_06,er,100,random,-1,303,192,0.316225,0.3130375
1,test_er_100_06,er,100,ranknet,17,101,96,0.321875,0.321603125
1,test_er_100_06,er,100,ranknet,17,101,192,0.3309,0.325528125
1,test_er_100_06,er,100,ranknet,17,202,96,0.323375,0.317240625
1,test_er_100_06,er,100,ranknet,17,202,192,0.332475,0.3232375
1,test_er_100_06,er,100,ranknet,17,303,96,0.3285,0.321890625
1,test_er_100_06,er,100,ranknet,17,303,192,0.335725,0.32703125
1,test_er_100_06,er,100,ranknet,23,101,96,0.3255,0.32320625
1,test_er_100_06,er,100,ranknet,23,101,192,0.333275,0.3263
1,test_er_100_06,er,100,ranknet,23,202,96,0.326125,0.316875
1,test_er_100_06,er,100,ranknet,23,202,192,0.33275,0.32260625
1,test_er_100_06,er,100,ranknet,23,303,96,0.323875,0.318259375
1,test_er_100_06,er,100,ranknet,23,303,192,0.333325,0.3275625
1,test_er_100_07,er,100,ea,-1,101,96,0.31155,0.305628125
1,test_er_100_07,er,100,ea,-1,101,192,0.3133,0.30826875
1,test_er_100_07,er,100,ea,-1,202,96,0.311575,0.309171875
1,test_er_100_07,er,100,ea,-1,202,192,0.31555,0.311446875
1,test_er_100_07,er,100,ea,-1,303,96,0.31015,0.305440625
1,test_er_100_07,er,100,ea,-1,303,192,0.3159,0.310690625
1,test_er_100_07,er,100,global_log_mse,17,101,96,0.3192,0.3099
1,test_er_100_07,er,100,global_log_mse,17,101,192,0.3296,0.323259375
1,test_er_100_07,er,100,global_log_mse,17,202,96,0.3202,0.314553125
1,test_er_100_07,er,100,global_log_mse,17,202,192,0.32445,0.3187625
1,test_er_100_07,er,100,global_log_mse,17,303,96,0.31905,0.314953125
1,test_er_100_07,er,100,global_log_mse,17,303,192,0.322875,0.315975
1,test_er_100_07,er,100,global_log_mse,23,101,96,0.3159,0.312175
1,test_er_100_07,er,100,global_log_mse,23,101,192,0.32455,0.316821875
1,test_er_100_07,er,100,global_log_mse,23,202,96,0.32075,0.31255625
1,test_er_100_07,er,100,global_log_mse,23,202,192,0.327575,0.320084375
1,test_er_100_07,er,100,global_log_mse,23,303,96,0.317,0.3139
1,test_er_100_07,er,100,global_log_mse,23,303,192,0.32125,0.3191125
1,test_er_100_07,er,100,global_mse,17,101,96,0.3179,0.312478125
1,test_er_100_07,er,100,global_mse,17,101,192,0.3248,0.3226625
1,test_er_100_07,er,100,global_mse,17,202,96,0.319025,0.312525
1,test_er_100_07,er,100,global_mse,17,202,192,0.32195,0.3171625
1,test_er_100_07,er,100,global_mse,17,303,96,0.3194,0.3163875
1,test_er_100_07,er,100,global_mse,17,303,192,0.326375,0.315396875
1,test_er_100_07,er,100,global_mse,23,101,96,0.314175,0.31165
1,test_er_100_07,er,100,global_mse,23,101,192,0.328275,0.319065625
1,test_er_100_07,er,100,global_mse,23,202,96,0.321875,0.319146875
1,test_er_100_07,er,100,global_mse,23,202,192,0.326675,0.323171875
1,test_er_100_07,er,100,global_mse,23,303,96,0.31755,0.311615625
1,test_er_100_07,er,100,global_mse,23,303,192,0.321625,0.3156375
1,test_er_100_07,er,100,hillclimb,-1,101,96,0.316425,0.31044375
1,test_er_100_07,er,100,hillclimb,-1,101,192,0.32215,0.312546875
1,test_er_100_07,er,100,hillclimb,-1,202,96,0.3157,0.306453125
1,test_er_100_07,er,100,hillclimb,-1,202,192,0.321775,0.312940625
1,test_er_100_07,er,100,hillclimb,-1,303,96,0.320625,0.31035
1,test_er_100_07,er,100,hillclimb,-1,303,192,0.324,0.31151875
1,test_er_100_07,er,100,log_mse,17,101,96,0.31895,0.313471875
1,test_er_100_07,er,100,log_mse,17,101,192,0.326275,0.320834375
1,test_er_100_07,er,100,log_mse,17,202,96,0.317925,0.317596875
1,test_er_100_07,er,100,log_mse,17,202,192,0.322975,0.317753125
1,test_er_100_07,er,100,log_mse,17,303,96,0.313425,0.310346875
1,test_er_100_07,er,100,log_mse,17,303,192,0.32275,0.317240625
1,test_er_100_07,er,100,log_mse,23,101,96,0.322075,0.318759375
1,test_er_100_07,er,100,log_mse,23,101,192,0.329075,0.32173125
1,test_er_100_07,er,100,log_mse,23,202,96,0.322525,0.312340625
1,test_er_100_07,er,100,log_mse,23,202,192,0.325,0.314878125
1,test_er_100_07,er,100,log_mse,23,303,96,0.317775,0.31448125
1,test_er_100_07,er,100,log_mse,23,303,192,0.3207,0.315125
1,test_er_100_07,er,100,mse,17,101,96,0.317875,0.308646875
1,test_er_100_07,er,100,mse,17,101,192,0.323825,0.317021875
1,test_er_100_07,er,100,mse,17,202,96,0.3158,0.314003125
1,test_er_100_07,er,100,mse,17,202,192,0.325275,0.317425
1,test_er_100_07,er,100,mse,17,303,96,0.320625,0.317665625
1,test_er_100_07,er,100,mse,17,303,192,0.3259,0.319125
1,test_er_100_07,er,100,mse,23,101,96,0.3203,0.317228125
1,test_er_100_07,er,100,mse,23,101,192,0.329125,0.316478125
1,test_er_100_07,er,100,mse,23,202,96,0.316825,0.3108875
1,test_er_100_07,er,100,mse,23,202,192,0.32335,0.318275
1,test_er_100_07,er,100,mse,23,303,96,0.315375,0.3115
1,test_er_100_07,er,100,mse,23,303,192,0.319975,0.31514375
1,test_er_100_07,er,100,pool_random,-1,101,96,0.31265,0.3076625
1,test_er_100_07,er,100,pool_random,-1,101,192,0.317275,0.31106875
1,test_er_100_07,er,100,pool_random,-1,202,96,0.31105,0.30629375
1,test_er_100_07,er,100,pool_random,-1,202,192,0.317325,0.3123375
1,test_er_100_07,er,100,pool_random,-1,303,96,0.316675,0.3104
1,test_er_100_07,er,100,pool_random,-1,303,192,0.31745,0.31413125
1,test_er_100_07,er,100,random,-1,101,96,0.3062,0.299909375
1,test_er_100_07,er,100,random,-1,101,192,0.3062,0.299909375
1,test_er_100_07,er,100,random,-1,202,96,0.3087,0.305115625
1,test_er_100_07,er,100,random,-1,202,192,0.31615,0.30963125
1,test_er_100_07,er,100,random,-1,303,96,0.312575,0.307071875
1,test_er_100_07,er,100,random,-1,303,192,0.312575,0.307071875
1,test_er_100_07,er,100,ranknet,17,101,96,0.3214,0.3161125
1,test_er_100_07,er,100,ranknet,17,101,192,0.326475,0.322384375
1,test_er_100_07,er,100,ranknet,17,202,96,0.320575,0.31606875
1,test_er_100_07,er,100,ranknet,17,202,192,0.32355,0.32209375
1,test_er_100_07,er,100,ranknet,17,303,96,0.320825,0.318253125
1,test_er_100_07,er,100,ranknet,17,303,192,0.325175,0.317525
1,test_er_100_07,er,100,ranknet,23,101,96,0.32815,0.31721875
1,test_er_100_07,er,100,ranknet,23,101,192,0.330025,0.31725
1,test_er_100_07,er,100,ranknet,23,202,96,0.319725,0.31733125
1,test_er_100_07,er,100,ranknet,23,202,192,0.329275,0.32443125
1,test_er_100_07,er,100,ranknet,23,303,96,0.31845,0.315178125
1,test_er_100_07,er,100,ranknet,23,303,192,0.323925,0.315334375
1,test_er_50_00,er,50,ea,-1,101,96,0.3134,0.3092125
1,test_er_50_00,er,50,ea,-1,101,192,0.3277,0.3182125
1,test_er_50_00,er,50,ea,-1,202,96,0.3279,0.3199875
1,test_er_50_00,er,50,ea,-1,202,192,0.3283,0.3184875
1,test_er_50_00,er,50,ea,-1,303,96,0.3212,0.316875
1,test_er_50_00,er,50,ea,-1,303,192,0.3303,0.323375
1,test_er_50_00,er,50,global_log_mse,17,101,96,0.3311,0.3271375
1,test_er_50_00,er,50,global_log_mse,17,101,192,0.3394,0.324675
1,test_er_50_00,er,50,global_log_mse,17,202,96,0.3311,0.3220625
1,test_er_50_00,er,50,global_log_mse,17,202,192,0.3389,0.32835
1,test_er_50_00,er,50,global_log_mse,17,303,96,0.3349,0.325175
1,test_er_50_00,er,50,global_log_mse,17,303,192,0.3374,0.3256
1,test_er_50_00,er,50,global_log_mse,23,101,96,0.332,0.324725
1,test_er_50_00,er,50,global_log_mse,23,101,192,0.3377,0.3252375
1,test_er_50_00,er,50,global_log_mse,23,202,96,0.3311,0.3286875
1,test_er_50_00,er,50,global_log_mse,23,202,192,0.3416,0.3348125
1,test_er_50_00,er,50,global_log_mse,23,303,96,0.3337,0.324125
1,test_er_50_00,er,50,global_log_mse,23,303,192,0.3473,0.338325
1,test_er_50_00,er,50,global_mse,17,101,96,0.3323,0.324825
1,test_er_50_00,er,50,global_mse,17,101,192,0.3422,0.3311
1,test_er_50_00,er,50,global_mse,17,202,96,0.3274,0.3181
1,test_er_50_00,er,50,global_mse,17,202,192,0.3364,0.33685
1,test_er_50_00,er,50,global_mse,17,303,96,0.3293,0.323625
1,test_er_50_00,er,50,global_mse,17,303,192,0.339,0.3273375
1,test_er_50_00,er,50,global_mse,23,101,96,0.3325,0.3267875
1,test_er_50_00,er,50,global_mse,23,101,192,0.3441,0.3337
1,test_er_50_00,er,50,global_mse,23,202,96,0.3317,0.3267375
1,test_er_50_00,er,50,global_mse,23,202,192,0.3442,0.3357375
1,test_er_50_00,er,50,global_mse,23,303,96,0.3235,0.3176375
1,test_er_50_00,er,50,global_mse,23,303,192,0.3321,0.3223375
1,test_er_50_00,er,50,hillclimb,-1,101,96,0.333,0.322
1,test_er_50_00,er,50,hillclimb,-1,101,192,0.3365,0.3216
1,test_er_50_00,er,50,hillclimb,-1,202,96,0.3345,0.3253625
1,test_er_50_00,er,50,hillclimb,-1,202,192,0.3384,0.3287125
1,test_er_50_00,er,50,hillclimb,-1,303,96,0.326,0.31685
1,test_er_50_00,er,50,hillclimb,-1,303,192,0.3299,0.31595
1,test_er_50_00,er,50,log_mse,17,101,96,0.332,0.31755
1,test_er_50_00,er,50,log_mse,17,101,192,0.3427,0.32985
1,test_er_50_00,er,50,log_mse,17,202,96,0.3384,0.334625
1,test_er_50_00,er,50,log_mse,17,202,192,0.3431,0.3418125
1,test_er_50_00,er,50,log_mse,17,303,96,0.3336,0.3229
1,test_er_50_00,er,50,log_mse,17,303,192,0.3337,0.3241375
1,test_er_50_00,er,50,log_mse,23,101,96,0.3292,0.322675
1,test_er_50_00,er,50,log_mse,23,101,192,0.3431,0.3377
1,test_er_50_00,er,50,log_mse,23,202,96,0.3379,0.32945
1,test_er_50_00,er,50,log_mse,23,202,192,0.3514,0.3362875
1,test_er_50_00,er,50,log_mse,23,303,96,0.3279,0.3219375
1,test_er_50_00,er,50,log_mse,23,303,192,0.3392,0.3357375
1,test_er_50_00,er,50,mse,17,101,96,0.3393,0.331525
1,test_er_50_00,er,50,mse,17,101,192,0.3495,0.3387
1,test_er_50_00,er,50,mse,17,202,96,0.336,0.3281125
1,test_er_50_00,er,50,mse,17,202,192,0.3409,0.3316625
1,test_er_50_00,er,50,mse,17,303,96,0.3287,0.3155875
1,test_er_50_00,er,50,mse,17,303,192,0.3365,0.327225
1,test_er_50_00,er,50,mse,23,101,96,0.3311,0.3249875
1,test_er_50_00,er,50,mse,23,101,192,0.3368,0.329825
1,test_er_50_00,er,50,mse,23,202,96,0.338,0.3333875
1,test_er_50_00,er,50,mse,23,202,192,0.3444,0.3360375
1,test_er_50_00,er,50,mse,23,303,96,0.3294,0.3214
1,test_er_50_00,er,50,mse,23,303,192,0.334,0.329725
1,test_er_50_00,er,50,pool_random,-1,101,96,0.3201,0.313925
1,test_er_50_00,er,50,pool_random,-1,101,192,0.3214,0.3197875
1,test_er_50_00,er,50,pool_random,-1,202,96,0.3243,0.3133
1,test_er_50_00,er,50,pool_random,-1,202,192,0.3294,0.3233125
1,test_er_50_00,er,50,pool_random,-1,303,96,0.3213,0.3153
1,test_er_50_00,er,50,pool_random,-1,303,192,0.3242,0.3197375
1,test_er_50_00,er,50,random,-1,101,96,0.3181,0.3140875
1,test_er_50_00,er,50,random,-1,101,192,0.3196,0.3131125
1,test_er_50_00,er,50,random,-1,202,96,0.3201,0.316325
1,test_er_50_00,er,50,random,-1,202,192,0.3201,0.316325
1,test_er_50_00,er,50,random,-1,303,96,0.3164,0.3131
1,test_er_50_00,er,50,random,-1,303,192,0.3221,0.31675
1,test_er_50_00,er,50,ranknet,17,101,96,0.3325,0.3248
1,test_er_50_00,er,50,ranknet,17,101,192,0.3377,0.3338875
1,test_er_50_00,er,50,ranknet,17,202,96,0.332,0.3264875
1,test_er_50_00,er,50,ranknet,17,202,192,0.3428,0.3326875
1,test_er_50_00,er,50,ranknet,17,303,96,0.3283,0.3212125
1,test_er_50_00,er,50,ranknet,17,303,192,0.3357,0.324625
1,test_er_50_00,er,50,ranknet,23,101,96,0.3244,0.31555
1,test_er_50_00,er,50,ranknet,23,101,192,0.3354,0.327575
1,test_er_50_00,er,50,ranknet,23,202,96,0.3353,0.328925
1,test_er_50_00,er,50,ranknet,23,202,192,0.3491,0.332175
1,test_er_50_00,er,50,ranknet,23,303,96,0.3414,0.3321375
1,test_er_50_00,er,50,ranknet,23,303,192,0.3425,0.3334625
1,test_er_50_01,er,50,ea,-1,101,96,0.3338,0.3294
1,test_er_50_01,er,50,ea,-1,101,192,0.3401,0.3307125
1,test_er_50_01,er,50,ea,-1,202,96,0.3342,0.327825
1,test_er_50_01,er,50,ea,-1,202,192,0.3432,0.331475
1,test_er_50_01,er,50,ea,-1,303,96,0.3363,0.3355125
1,test_er_50_01,er,50,ea,-1,303,192,0.3455,0.335725
1,test_er_50_01,er,50,global_log_mse,17,101,96,0.3429,0.3381375
1,test_er_50_01,er,50,global_log_mse,17,101,192,0.3531,0.3443875
1,test_er_50_01,er,50,global_log_mse,17,202,96,0.3535,0.3441125
1,test_er_50_01,er,50,global_log_mse,17,202,192,0.3535,0.3441125
1,test_er_50_01,er,50,global_log_mse,17,303,96,0.3497,0.3426
1,test_er_50_01,er,50,global_log_mse,17,303,192,0.3535,0.3445625
1,test_er_50_01,er,50,global_log_mse,23,101,96,0.3452,0.3411
1,test_er_50_01,er,50,global_log_mse,23,101,192,0.3527,0.3435625
1,test_er_50_01,er,50,global_log_mse,23,202,96,0.3501,0.340025
1,test_er_50_01,er,50,global_log_mse,23,202,192,0.3523,0.3440125
1,test_er_50_01,er,50,global_log_mse,23,303,96,0.3487,0.339075
1,test_er_50_01,er,50,global_log_mse,23,303,192,0.3521,0.3442375
1,test_er_50_01,er,50,global_mse,17,101,96,0.3543,0.34505
1,test_er_50_01,er,50,global_mse,17,101,192,0.3567,0.34545
1,test_er_50_01,er,50,global_mse,17,202,96,0.3473,0.3453125
1,test_er_50_01,er,50,global_mse,17,202,192,0.3581,0.3468875
1,test_er_50_01,er,50,global_mse,17,303,96,0.3427,0.33935
1,test_er_50_01,er,50,global_mse,17,303,192,0.356,0.3459875
1,test_er_50_01,er,50,global_mse,23,101,96,0.3453,0.346025
1,test_er_50_01,er,50,global_mse,23,101,192,0.3524,0.348525
1,test_er_50_01,er,50,global_mse,23,202,96,0.3448,0.3414
1,test_er_50_01,er,50,global_mse,23,202,192,0.3509,0.3438125
1,test_er_50_01,er,50,global_mse,23,303,96,0.3438,0.334675
1,test_er_50_01,er,50,global_mse,23,303,192,0.3499,0.342525
1,test_er_50_01,er,50,hillclimb,-1,101,96,0.3417,0.33875
1,test_er_50_01,er,50,hillclimb,-1,101,192,0.3518,0.3425125
1,test_er_50_01,er,50,hillclimb,-1,202,96,0.3466,0.33985
1,test_er_50_01,er,50,hillclimb,-1,202,192,0.349,0.3368125
1,test_er_50_01,er,50,hillclimb,-1,303,96,0.3511,0.3418625
1,test_er_50_01,er,50,hillclimb,-1,303,192,0.3545,0.346775
1,test_er_50_01,er,50,log_mse,17,101,96,0.3433,0.3394875
1,test_er_50_01,er,50,log_mse,17,101,192,0.3539,0.3422875
1,test_er_50_01,er,50,log_mse,17,202,96,0.3444,0.341225
1,test_er_50_01,er,50,log_mse,17,202,192,0.3474,0.3404375
1,test_er_50_01,er,50,log_mse,17,303,96,0.3478,0.3370875
1,test_er_50_01,er,50,log_mse,17,303,192,0.3494,0.3365375
1,test_er_50_01,er,50,log_mse,23,101,96,0.3461,0.3361
1,test_er_50_01,er,50,log_mse,23,101,192,0.3517,0.34645
1,test_er_50_01,er,50,log_mse,23,202,96,0.3512,0.3460125
1,test_er_50_01,er,50,log_mse,23,202,192,0.3514,0.341775
1,test_er_50_01,er,50,log_mse,23,303,96,0.3484,0.344325
1,test_er_50_01,er,50,log_mse,23,303,192,0.3511,0.3490125
1,test_er_50_01,er,50,mse,17,101,96,0.3421,0.33895
1,test_er_50_01,er,50,mse,17,101,192,0.3552,0.3390125
1,test_er_50_01,er,50,mse,17,202,96,0.3409,0.331725
1,test_er_50_01,er,50,mse,17,202,192,0.3505,0.3433125
1,test_er_50_01,er,50,mse,17,303,96,0.344,0.3377125
1,test_er_50_01,er,50,mse,17,303,192,0.3501,0.3431875
1,test_er_50_01,er,50,mse,23,101,96,0.346,0.3404375
1,test_er_50_01,er,50,mse,23,101,192,0.3515,0.3392375
1,test_er_50_01,er,50,mse,23,202,96,0.3489,0.3368875
1,test_er_50_01,er,50,mse,23,202,192,0.3529,0.3474625
1,test_er_50_01,er,50,mse,23,303,96,0.3474,0.342625
1,test_er_50_01,er,50,mse,23,303,192,0.3517,0.3460375
1,test_er_50_01,er,50,pool_random,-1,101,96,0.3363,0.3306625
1,test_er_50_01,er,50,pool_random,-1,101,192,0.3396,0.3325625
1,test_er_50_01,er,50,pool_random,-1,202,96,0.3337,0.3287625
1,test_er_50_01,er,50,pool_random,-1,202,192,0.3397,0.32455
1,test_er_50_01,er,50,pool_random,-1,303,96,0.3331,0.331825
1,test_er_50_01,er,50,pool_random,-1,303,192,0.3397,0.3340875
1,test_er_50_01,er,50,random,-1,101,96,0.3331,0.33015
1,test_er_50_01,er,50,random,-1,101,192,0.3345,0.3302625
1,test_er_50_01,er,50,random,-1,202,96,0.3346,0.3275125
1,test_er_50_01,er,50,random,-1,202,192,0.337,0.3387375
1,test_er_50_01,er,50,random,-1,303,96,0.3309,0.322725
1,test_er_50_01,er,50,random,-1,303,192,0.3347,0.33485
1,test_er_50_01,er,50,ranknet,17,101,96,0.3512,0.34175
1,test_er_50_01,er,50,ranknet,17,101,192,0.3588,0.3439625
1,test_er_50_01,er,50,ranknet,17,202,96,0.3431,0.3394
1,test_er_50_01,er,50,ranknet,17,202,192,0.3513,0.3412375
1,test_er_50_01,er,50,ranknet,17,303,96,0.3502,0.343
1,test_er_50_01,er,50,ranknet,17,303,192,0.3537,0.346125
1,test_er_50_01,er,50,ranknet,23,101,96,0.3485,0.33385
1,test_er_50_01,er,50,ranknet,23,101,192,0.3531,0.339875
1,test_er_50_01,er,50,ranknet,23,202,96,0.3515,0.3457
1,test_er_50_01,er,50,ranknet,23,202,192,0.3516,0.3464375
1,test_er_50_01,er,50,ranknet,23,303,96,0.3477,0.3438375
1,test_er_50_01,er,50,ranknet,23,303,192,0.3496,0.342575
1,test_er_50_02,er,50,ea,-1,101,96,0.3162,0.3089625
1,test_er_50_02,er,50,ea,-1,101,192,0.3234,0.31855
1,test_er_50_02,er,50,ea,-1,202,96,0.3152,0.311375
1,test_er_50_02,er,50,ea,-1,202,192,0.3218,0.3217625
1,test_er_50_02,er,50,ea,-1,303,96,0.3192,0.3165625
1,test_er_50_02,er,50,ea,-1,303,192,0.3208,0.3157125
1,test_er_50_02,er,50,global_log_mse,17,101,96,0.3268,0.3199125
1,test_er_50_02,er,50,global_log_mse,17,101,192,0.34,0.334775
1,test_er_50_02,er,50,global_log_mse,17,202,96,0.3369,0.330725
1,test_er_50_02,er,50,global_log_mse,17,202,192,0.3418,0.3394
1,test_er_50_02,er,50,global_log_mse,17,303,96,0.3288,0.3239625
1,test_er_50_02,er,50,global_log_mse,17,303,192,0.3381,0.32855
1,test_er_50_02,er,50,global_log_mse,23,101,96,0.3243,0.3154875
1,test_er_50_02,er,50,global_log_mse,23,101,192,0.3317,0.330175
1,test_er_50_02,er,50,global_log_mse,23,202,96,0.3341,0.3292125
1,test_er_50_02,er,50,global_log_mse,23,202,192,0.3433,0.340675
1,test_er_50_02,er,50,global_log_mse,23,303,96,0.3307,0.324375
1,test_er_50_02,er,50,global_log_mse,23,303,192,0.3373,0.329125
1,test_er_50_02,er,50,global_mse,17,101,96,0.3317,0.3262
1,test_er_50_02,er,50,global_mse,17,101,192,0.3356,0.32755
1,test_er_50_02,er,50,global_mse,17,202,96,0.3318,0.32515
1,test_er_50_02,er,50,global_mse,17,202,192,0.3433,0.3370625
1,test_er_50_02,er,50,global_mse,17,303,96,0.3259,0.3247125
1,test_er_50_02,er,50,global_mse,17,303,192,0.3405,0.3372375
1,test_er_50_02,er,50,global_mse,23,101,96,0.3313,0.3268625
1,test_er_50_02,er,50,global_mse,23,101,192,0.3392,0.337625
1,test_er_50_02,er,50,global_mse,23,202,96,0.336,0.3270375
1,test_er_50_02,er,50,global_mse,23,202,192,0.3417,0.3314125
1,test_er_50_02,er,50,global_mse,23,303,96,0.3387,0.332025
1,test_er_50_02,er,50,global_mse,23,303,192,0.3393,0.3296125
1,test_er_50_02,er,50,hillclimb,-1,101,96,0.3305,0.326875
1,test_er_50_02,er,50,hillclimb,-1,101,192,0.3337,0.325225
1,test_er_50_02,er,50,hillclimb,-1,202,96,0.3287,0.3181875
1,test_er_50_02,er,50,hillclimb,-1,202,192,0.3366,0.3241625
1,test_er_50_02,er,50,hillclimb,-1,303,96,0.3227,0.315975
1,test_er_50_02,er,50,hillclimb,-1,303,192,0.3266,0.31495
1,test_er_50_02,er,50,log_mse,17,101,96,0.3333,0.327125
1,test_er_50_02,er,50,log_mse,17,101,192,0.3428,0.3360625
1,test_er_50_02,er,50,log_mse,17,202,96,0.335,0.334625
1,test_er_50_02,er,50,log_mse,17,202,192,0.3425,0.3363125
1,test_er_50_02,er,50,log_mse,17,303,96,0.3303,0.324975
1,test_er_50_02,er,50,log_mse,17,303,192,0.3385,0.3368625
1,test_er_50_02,er,50,log_mse,23,101,96,0.3309,0.3261
1,test_er_50_02,er,50,log_mse,23,101,192,0.3412,0.3301
1,test_er_50_02,er,50,log_mse,23,202,96,0.3326,0.3317125
1,test_er_50_02,er,50,log_mse,23,202,192,0.338,0.3347375
1,test_er_50_02,er,50,log_mse,23,303,96,0.3302,0.330775
1,test_er_50_02,er,50,log_mse,23,303,192,0.3372,0.3363
1,test_er_50_02,er,50,mse,17,101,96,0.3301,0.3252625
1,test_er_50_02,er,50,mse,17,101,192,0.3385,0.3340875
1,test_er_50_02,er,50,mse,17,202,96,0.3364,0.327475
1,test_er_50_02,er,50,mse,17,202,192,0.3415,0.3372
1,test_er_50_02,er,50,mse,17,303,96,0.3335,0.3274875
1,test_er_50_02,er,50,mse,17,303,192,0.3409,0.33055
1,test_er_50_02,er,50,mse,23,101,96,0.3292,0.3251
1,test_er_50_02,er,50,mse,23,101,192,0.3377,0.329925
1,test_er_50_02,er,50,mse,23,202,96,0.338,0.3308625
1,test_er_50_02,er,50,mse,23,202,192,0.3438,0.3343625
1,test_er_50_02,er,50,mse,23,303,96,0.3323,0.3284875
1,test_er_50_02,er,50,mse,23,303,192,0.3375,0.3312125
1,test_er_50_02,er,50,pool_random,-1,101,96,0.3164,0.312825
1,test_er_50_02,er,50,pool_random,-1,101,192,0.3247,0.3182125
1,test_er_50_02,er,50,pool_random,-1,202,96,0.3204,0.3111625
1,test_er_50_02,er,50,pool_random,-1,202,192,0.3247,0.31985
1,test_er_50_02,er,50,pool_random,-1,303,96,0.3195,0.315575
1,test_er_50_02,er,50,pool_random,-1,303,192,0.326,0.323475
1,test_er_50_02,er,50,random,-1,101,96,0.3239,0.3186875
1,test_er_50_02,er,50,random,-1,101,192,0.3239,0.3186875
1,test_er_50_02,er,50,random,-1,202,96,0.3113,0.308825
1,test_er_50_02,er,50,random,-1,202,192,0.3161,0.310925
1,test_er_50_02,er,50,random,-1,303,96,0.3161,0.311525
1,test_er_50_02,er,50,random,-1,303,192,0.3164,0.3126625
1,test_er_50_02,er,50,ranknet,17,101,96,0.3313,0.3294625
1,test_er_50_02,er,50,ranknet,17,101,192,0.349,0.336875
1,test_er_50_02,er,50,ranknet,17,202,96,0.3352,0.3308875
1,test_er_50_02,er,50,ranknet,17,202,192,0.3457,0.3411
1,test_er_50_02,er,50,ranknet,17,303,96,0.3362,0.32905
1,test_er_50_02,er,50,ranknet,17,303,192,0.3411,0.3326375
1,test_er_50_02,er,50,ranknet,23,101,96,0.3349,0.3264125
1,test_er_50_02,er,50,ranknet,23,101,192,0.3387,0.3319875
1,test_er_50_02,er,50,ranknet,23,202,96,0.3345,0.3229625
1,test_er_50_02,er,50,ranknet,23,202,192,0.3471,0.3396
1,test_er_50_02,er,50,ranknet,23,303,96,0.3332,0.3330625
1,test_er_50_02,er,50,ranknet,23,303,192,0.3406,0.3368
1,test_er_50_03,er,50,ea,-1,101,96,0.328,0.3209125
1,test_er_50_03,er,50,ea,-1,101,192,0.335,0.326225
1,test_er_50_03,er,50,ea,-1,202,96,0.3278,0.3237125
1,test_er_50_03,er,50,ea,-1,202,192,0.3334,0.3269125
1,test_er_50_03,er,50,ea,-1,303,96,0.3313,0.3242375
1,test_er_50_03,er,50,ea,-1,303,192,0.3317,0.32605
1,test_er_50_03,er,50,global_log_mse,17,101,96,0.3468,0.338475
1,test_er_50_03,er,50,global_log_mse,17,101,192,0.353,0.3404
1,test_er_50_03,er,50,global_log_mse,17,202,96,0.3366,0.329825
1,test_er_50_03,er,50,global_log_mse,17,202,192,0.343,0.3335
1,test_er_50_03,er,50,global_log_mse,17,303,96,0.3322,0.3300375
1,test_er_50_03,er,50,global_log_mse,17,303,192,0.3465,0.3386625
1,test_er_50_03,er,50,global_log_mse,23,101,96,0.3398,0.3288625
1,test_er_50_03,er,50,global_log_mse,23,101,192,0.3445,0.3395
1,test_er_50_03,er,50,global_log_mse,23,202,96,0.334,0.32405
1,test_er_50_03,er,50,global_log_mse,23,202,192,0.344,0.3346125
1,test_er_50_03,er,50,global_log_mse,23,303,96,0.3334,0.330025
1,test_er_50_03,er,50,global_log_mse,23,303,192,0.3421,0.3377125
1,test_er_50_03,er,50,global_mse,17,101,96,0.3343,0.32895
1,test_er_50_03,er,50,global_mse,17,101,192,0.3442,0.3333625
1,test_er_50_03,er,50,global_mse,17,202,96,0.3319,0.3265375
1,test_er_50_03,er,50,global_mse,17,202,192,0.3476,0.33315
1,test_er_50_03,er,50,global_mse,17,303,96,0.3347,0.3254875
1,test_er_50_03,er,50,global_mse,17,303,192,0.3444,0.3279625
1,test_er_50_03,er,50,global_mse,23,101,96,0.3369,0.334375
1,test_er_50_03,er,50,global_mse,23,101,192,0.3443,0.3384375
1,test_er_50_03,er,50,global_mse,23,202,96,0.3317,0.3342
1,test_er_50_03,er,50,global_mse,23,202,192,0.3396,0.329125
1,test_er_50_03,er,50,global_mse,23,303,96,0.3375,0.3335375
1,test_er_50_03,er,50,global_mse,23,303,192,0.3433,0.331375
1,test_er_50_03,er,50,hillclimb,-1,101,96,0.3349,0.32575
1,test_er_50_03,er,50,hillclimb,-1,101,192,0.3397,0.328475
1,test_er_50_03,er,50,hillclimb,-1,202,96,0.3323,0.31865
1,test_er_50_03,er,50,hillclimb,-1,202,192,0.3382,0.32535
